id,tanggal,platform,topik,teks,label
1049,2026-06-26,YouTube,MBG,Ko rugi? Rugi atau tidak ada pemdapatan? Beda loh artinya,Negatif
1050,2026-06-26,YouTube,MBG,Bubarkan sajaah mbg tdk ada gunanya,Negatif
1051,2026-06-25,YouTube,MBG,"Ini orang gampang sekali terpancing 😂😂

Rugi protes 😂
Untung diam saja 😂

Begitu mudah menemukan para penghianat bangsa. 

Sama halnya waktu pak Purbaya menunda anggaran desa. Para kades protes dan akhirnya beberapa kades di tangkap karena korupsi😂",Negatif
1052,2026-06-25,YouTube,MBG,1hri 1T rupiah lebih... Tinggal kali masa libur... itulah efisiensinya,Positif
1053,2026-06-25,YouTube,MBG,😅😅😅😅 susah darahh daging koruptor nya sangt kental,Negatif
1054,2026-06-25,YouTube,MBG,"KLO kepala badan gizi masih sibotak Dadang, sppg jalan terus meskipun hari kiamat",Netral
1055,2026-06-25,YouTube,MBG,"Sppg suruh libur yg tetiak² bukan murid sekolah tapi pengusahanya, takut menghambat perut gendut",Negatif
1056,2026-06-25,YouTube,MBG,"Sppg libur bukan rugi, tapi perut yang punya dapur gendutnya agak terhambat",Negatif
1057,2026-06-25,YouTube,MBG,"Ya sppg memang harus libur juga. KLO ttp beroperasi mau buat siapa, yg sekolah kan libur, bahkan ada anak yg sudah lulus juga. 
Dari dulu UMKM jg biasa aja sebelum ada MBG",Negatif
1058,2026-06-25,YouTube,MBG,Tutup mbg...bnyk koruptor,Negatif
1059,2026-06-25,YouTube,MBG,Tapi harga sayur lauk di pasar semuanya turun kok 😢😢😢 please hentikan... 😢😢😢😢,Negatif
1060,2026-06-25,YouTube,MBG,"Dari sini kita tahu yg dukung MBG itu bukan mengutamakan program sosial makanan bergizi buat anak makanan gratis buat anak.. Melainkan utamanya buat bisnis, ntar ini para pengusaha dan pejabat yg punya SPPG patungan buat nyuruh karyawan nya demo😂😂",Negatif
1061,2026-06-25,YouTube,MBG,Kok lucu dan aneh banget yaa..  Anak sekolah libur yaa wajar dan seharusnya MBG ikut libur. 😊😅😅,Negatif
1062,2026-06-25,YouTube,MBG,TUTUP MBG...TUTUP MBG...TUTUP MBG...TUTUP MBG... TUTUP MBG.,Negatif
1063,2026-06-25,YouTube,MBG,"Yang komen rata rata menganggap yang bangun dapur itu dari uang pemerintah padahal itu dari pribadi modalnya banyak yang pinjam bank , jika per hari dapat 6 jt belum kembali modalnya",Negatif
1064,2026-06-25,YouTube,MBG,"Lho siswanya aja biasa2 aja lho
Atau yang di nanti2 insentif 6jt/hari tidak cair😂😂",Negatif
1065,2026-06-25,YouTube,MBG,"Itu kesalahan sendiri SPPG menganggap MBG sebagai  bisnis  mencari profit...padahal  jelas tidak ada perputaran ekonomi semua bergantung  kucuran dana dari pusat..anda seperti  berjualan tapi  marah2 karena tidak ada yang beli,.",Negatif
1066,2026-06-25,YouTube,MBG,Byk orang merintis usaha yg modalnya besar hutang...TDK berhasil gak teriak rugi ditanggung sendiri,Positif
1067,2026-06-25,YouTube,MBG,Semenjak ada MBG yg punya kantin di sekolah dan pedagang keliling yg mangkal di depan sekolah berbulan bulan merugi tidak banyak mengeluh karna menyadari tidak mungkin mampu melawan kebijakan presiden dan pemerintah yg pro terhadap pejabat2 yg korup dan orang2 kaya sedangkan yg punya sppg blm ada sebulan di liburkan sdh mengeluh yg keuntunganya mencapai jutaan perhari sdh bilang merugi,Negatif
1068,2026-06-25,YouTube,MBG,"INI MANUSIA2 YG KELAPARAN, BUKAN RAKYAT. MANUSIA SEPERTI INI YANG HARUS DI SINGKARKAN.",Negatif
1069,2026-06-25,YouTube,MBG,"Tutup mbg selamanya, mbg bobrok ladang korupsi,",Negatif
1070,2026-06-25,YouTube,MBG,Semua salah.. Gak ada jawaban benar😂,Negatif
1071,2026-06-25,YouTube,MBG,Berhenti selamanya lebih bagus👍🏻 tidak melibatkan umkm tidak melibatkan kantin sekolah,Positif
1072,2026-06-25,YouTube,MBG,Alhamdulillah,Positif
1073,2026-06-25,YouTube,MBG,Ngelus dada denger 6 jt sehari.....😢😢😢,Negatif
1074,2026-06-25,YouTube,MBG,yg butuh mbg itu pengusahanya,Negatif
1075,2026-06-25,YouTube,MBG,Sebenarnya siapa sih yg lapar dan tak pernah kenyang?,Negatif
1076,2026-06-25,YouTube,MBG,Warung MBG... jgn bilang grtis.. kalian di bayar dengan uang rakyat... ini ketring... jualan ajh kalian di pinggir jalan.....,Negatif
1077,2026-06-25,YouTube,MBG,Rasain luuu,Negatif
1078,2026-06-25,YouTube,MBG,"klo benar niat nya memberi gizi, maka berikan sj uang nya pada emak nya, biar emaknya yg masak, tapi klo niat cari untung maka ga bisa di hentikan, klo di hentikan ya rugi",Positif
1079,2026-06-25,YouTube,MBG,"Beneran cara bisnis yg  to L0L.... 🧐

Meski nyata menghasilkan keuntungan... 🙄",Negatif
1080,2026-06-25,YouTube,MBG,Tuh kan bukan negara kasih makan rakyat tapi.kasih makan pemilik.sppg,Negatif
1081,2026-06-25,YouTube,MBG,"Rugi koar koar
Giliran untung banyak,diem diem bae",Negatif
1082,2026-06-25,YouTube,MBG,"Giliran untung diam,giliran rugi koar2 seluruh indonesia sampai2 tikus tidurpun kebangun.",Negatif
1083,2026-06-25,YouTube,MBG,Taukan siapa yang butuh Gizi dan lapar gizi😂,Negatif
1084,2026-06-25,YouTube,MBG,"Kasihan kasihan kasihan,gak bs korupsi 3minggu aja dah mbacot yang gak2
Mending tutup selamanya,biar kurus kering
Stop MBG. ....",Negatif
1085,2026-06-25,YouTube,MBG,"MBG bila jalan lagi, korupsi akan merajalela lagi, diatas nya sudah motong apalagi kebawah nya, walaupun niat baik tapi intinya bakal terus bertumbuh korupsi",Negatif
1086,2026-06-25,YouTube,MBG,Kasih makan anak tp yg untung sppg,Positif
1087,2026-06-25,YouTube,MBG,"Biaya bangun dapur MBG lebih kurang 500 jutaan, dan dari sewa itu mereka dapatkan 6 juta perhari, jadi dari situ saja selama 100 hari mereka sdh lebih dari break even point, dan seterusnya...tinggal menikmati kedunguan negara",Positif
1088,2026-06-25,YouTube,MBG,"Ternyata yg lapar org org ini, bkn para murid sekolah",Negatif
1089,2026-06-25,YouTube,MBG,SPPG MERUGI.??? TWF,Negatif
1090,2026-06-25,YouTube,MBG,Ini lah orang orang yang menguras duit rakyat,Negatif
1091,2026-06-25,YouTube,MBG,manusia rakus..,Negatif
1092,2026-06-25,YouTube,MBG,Ruginya dr mana ? 😂,Negatif
1093,2026-06-25,YouTube,MBG,"Ini sudah gila pemilik sppg, klo libur ya libur, yg namanya orderan harusnya disesuaikan bukan sesuka hati😂",Negatif
1094,2026-06-25,YouTube,MBG,HILANG LADANG CUAN......😂😂😂😂😂😂😂,Negatif
1095,2026-06-25,YouTube,MBG,rugi dimana? dasar ngitungnya gimana?,Negatif
1096,2026-06-25,YouTube,MBG,Yang kelaparan....lagi teriak2,Negatif
1097,2026-06-25,YouTube,MBG,Mbg stooop ganti uang tunai akan lebih baik,Netral
1098,2026-06-25,YouTube,MBG,stopppppp selamanya,Negatif
1099,2026-06-25,YouTube,MBG,Niatnya ni yg punya dapur itu ngerampok negara...😅😂,Negatif
1100,2026-06-25,YouTube,MBG,"Itu tandanya mereka berspekulasi mengejar keuntungan besar dari anggaran negara, mereka tidak punya empati.",Negatif
1101,2026-06-25,YouTube,MBG,Terus ruginya karena apa ya 😂,Negatif
1102,2026-06-25,YouTube,MBG,Makanya ada demo yg dukung mbg inilah orang2 yg yg dirugikan😂😂😂,Negatif
1103,2026-06-25,YouTube,MBG,"sama kayak bosku dulu, saat perusahaan rugi, ajak meeting sambil marah2, saat perusahaan untung, rumahnya direnovasi, beli mobil baru kredit",Negatif
1104,2026-06-25,YouTube,MBG,"Anak2  Sedang  Liburan , Otomatis  Punya  Kesibukan  Masing2, Jadi Sekolah  tdk  Ada Siswanya/ Muridnya. Otomatis  MBG   ikut  LIBUR   Juga.",Negatif
1105,2026-06-25,YouTube,MBG,"seharusnya anak2 sekolah yg rugi, kenapa dapur yg ribut rugi. salah sendiri bikin dapur cuma mau cari untung gede sampe racunin anak2",Negatif
1106,2026-06-25,YouTube,MBG,Ternyata yg kelaparan pengusaha bukan anak2 sekolah.. sampai disini paham,Negatif
1107,2026-06-25,YouTube,MBG,"Yg butuh mbg itu bukan suswa, tp sppg yg butuh mbg,",Negatif
1108,2026-06-25,YouTube,MBG,Serakah dan tamak memang sifat manusia,Negatif
1109,2026-06-25,YouTube,MBG,Sudah jelas kalau diteruskan yang menjerit rakyat kecil pengusaha menjerit karena tidak untuk.Dulu tidak ada MBG juga tenang2 aja,Negatif
1110,2026-06-25,YouTube,MBG,Doaku semoga MBG tidak berlanjut Amin Aminkan gaesss....,Negatif
1111,2026-06-25,YouTube,MBG,Panik kan🤣,Positif
1112,2026-06-25,YouTube,MBG,"Alasannya hak gizi anak hilang 🤣
Bilang saja kalian takut tidak dapat insentif 👊",Negatif
1113,2026-06-25,YouTube,MBG,Negara paling parah....😂😂😂 kan kalau libur siapa dikasih makan😂😂😂 stoppp MBG ladang kekacauan,Negatif
1114,2026-06-25,YouTube,MBG,🤣🤣🤣 lucunya,Positif
1115,2026-06-25,YouTube,MBG,"Kalau untung tidak teriak""rugi,anak sekolah libur ya Mbg menyesuai kn dengan anak sklah libur.Mbg lanjut masak apa yg mau makn Setan/iblis di sekolah.",Negatif
1116,2026-06-25,YouTube,MBG,Pengusaha❎  org politik✅,Netral
1117,2026-06-25,YouTube,MBG,RASAIN LUUU.  makanya kalo sudah buka dapur SPPG nya jangan kayak kemarin jatah makan anak anak sekolah dikurangi dari 10K jadi 8K,Negatif
1118,2026-06-25,YouTube,MBG,"Memang Gilak...
Katanya untuk memperbaiki gizi, tapi begitu di berhentikan yang protes malah sppg bukan muridnya 
Kocak kocak Gilak 😅😂😅😂",Negatif
1119,2026-06-25,YouTube,MBG,Tutup hingga akhir jaman,Negatif
1120,2026-06-25,YouTube,MBG,"Kpk jaksa silakan tangkap ini pengusaha.... Jelas ini orang orang yang korupsi.... Angaran mbg. 
Logika saja mbg buat abak sekolah kalao sekolh libur sopo seng bakal mangan.. 
Ememe isentif 6 jt iku ngak masuk akal",Negatif
1121,2026-06-25,YouTube,MBG,Setob diwaktu anak sekolah libur mbg,Netral
1122,2026-06-25,YouTube,MBG,Itu betul. Kalo anak sekolah libur. Siapa yang makan.,Negatif
1123,2026-06-25,YouTube,MBG,"Kok Rugi ???? 

Untung ya diem² aja",Negatif
1124,2026-06-25,YouTube,MBG,Koruptor kelas teri mulai merebak.,Negatif
1125,2026-06-25,YouTube,MBG,Bubarkan mbg program ga jelas.,Negatif
1126,2026-06-25,YouTube,MBG,Periksa  juga para mitra mbg dan sppg,Netral
1127,2026-06-25,YouTube,MBG,nah... mereka ini yg demo dukung MBG...,Negatif
1128,2026-06-25,YouTube,MBG,"Mustinya malu Pengelola MBG bikin konten gini, silahkan baca komen disini, berapa komen yang mendukung secara objektip ?",Negatif
1129,2026-06-25,YouTube,MBG,😅TUTUP LAH TUMAN,Negatif
1130,2026-06-25,YouTube,MBG,MBG adalah Proyek bagi bagi uang rakyat untuk pendukung politik pemerintah 2029 berkedok gizi. 20% buat makanan Dan 80% untuk koruptor. Dinegara maju masuk akal Karena 100% buat anak anak tanpa korupsi. Kalau di Indonesia akal akalan. Kenapa ngak 100% transfer ke Ibu kandungnya?  Duit nya buat pemilu 2029 ya? 😂😂😂,Negatif
1131,2026-06-25,YouTube,MBG,di luncurkan nya pembaharuan wacana malah nongol koruptor² baru di depan muka🤦🏻😬,Negatif
1132,2026-06-25,YouTube,MBG,"Tau kan artinya yg butuh MBG adalah pemilik dapur😂
Bukan anak2",Negatif
1133,2026-06-25,YouTube,MBG,"Namanya jg pengusaha jd harus usaha sendiri, apa pun resikonya y tanggung sendiri bos...😂

Kerugianmu akibat keserakahanmu sendiri......😏",Negatif
1134,2026-06-25,YouTube,MBG,tutup aja selamanya,Negatif
1135,2026-06-25,YouTube,MBG,Iya setujulah diliburkan bagus kebayang kalau ada tuh contoh satu SD saja 200 orang anak kan tidak tahu pada kemanasa kebayang itu mbg mubajir pokoknya mbg itu husus saat pembelajaran di kami mah ketika SD kls 6 ujian ngebel ke sppg nya tidak usah dikirim SD kami karena ujian kls 6 tuh adik kls engga pada ngambil mbg kami minta anak yang lagi ujian jadi bodoh banget kalau libur mbg ada hanya buang uang negara,Negatif
1136,2026-06-25,YouTube,MBG,Hanya  orang   bahlul   aja  yg  bikin  kebijakan  sewa  tempat  6  juta  SEHARIIII... Buat  masak  ??!... Sementara  ada   kantin  yg  gratiss  yg   bs  dimanfaatkan... Otak  dimana   cobaa,Negatif
1137,2026-06-25,YouTube,MBG,"Klu mau anterin kerumah2 murid pak,jangan libur sekolah anak suruh kesekolah cuma ngambil mbg,dikira beli bensin pakek daun,otak dipakek dong,otaknya pada dipantat sih yg punya sppg",Negatif
1138,2026-06-25,YouTube,MBG,Inilah salah satu bukti tidak ada perancangan atau diskusi diawal sebelum program ini berjalan 😂,Negatif
1139,2026-06-25,YouTube,MBG,Stuju lebih baik hapus slamanya,Negatif
1140,2026-06-25,YouTube,MBG,Ruginya dimana?😅😅,Negatif
1141,2026-06-25,YouTube,MBG,😂 ya kalau mau lanjut pakai uang mereka sendiri. jngn pakai uang rakyat pajak.,Negatif
1142,2026-06-25,YouTube,MBG,Begitulah kalo berbisnis dengan pemerintah 😂,Negatif
1143,2026-06-25,YouTube,MBG,"😂😂😂😂😂😂😂😂
NIAT JAHAT, CARA BURUK & HASIL KOTOR
Bagi-bagi Jabatan & Ladang Rebutan Kue APBN?
😂🤣😂🤣🤣😂🤣  pemerintahan penuh tipu-tipu? 😂😂🤣🤣 adakah sesuatu yang bisa diandalkan dari presiden, DPR, gubernur, DPRD dan bupati semuanya ala amplop berisi Rp.50 K? 😂😂😂🤣🤣 presidennya antek bekas presiden bekas? 😂😂🤣🤣😂 bahkan ditambah konspirasi maupun kendali oligarki politik-bisnis dalam negeri, asing & aseng? 😂😂😂
Pemerintahan dijadikan lapangan pekerjaan para gelandangan politik, rebutan proyek elite parpol dan ladang korupsi politikus bejat? 😂😂😂😂😂",Negatif
1144,2026-06-25,YouTube,MBG,EMANG KALAU MURIDNYA LIBUR MAU DIMAKAN SIAPA..,Negatif
1145,2026-06-25,YouTube,MBG,Iyya betul haaa ..ketauan skrg kamimah gak butuh mkn tau Alhamdulillah udah tercukupi mkn sendri gak butuh di kasih dr dl smpai skrg buktinya kami bisa makan enak tanpa ada mbg😂 😂,Positif
1146,2026-06-25,YouTube,MBG,😂 la wong dapur nya aja gaib coba cek berapa ratus titik dapur tanpa bisa dilihat cuma ada di catatan nama dapurnya doang,Negatif
1147,2026-06-25,YouTube,MBG,Gimana ngitungnya koq bisa rugi?,Negatif
1148,2026-06-25,YouTube,MBG,Ini macam pun ada 😂😂,Negatif
1149,2026-06-25,YouTube,MBG,namanya pengusaha ya hrs siap rugi.ada rugi ada laba. mbg menguntungkan sebagian pihak. ada yg berani berhutang byk hanya untuk membuat dapur. tp klu ditutup ya hrs siap konsekuensinya. orang bermain itu ya hrs siap segala resiko. klu untung ya kaya.,Negatif
1150,2026-06-25,YouTube,MBG,😂😂😂😂 lihat anak buah pak gemoy yg rakus.. baru di suruh libur 3minggu udh kelabakan... Si gemoy tetap kekeuh padhl udh dengan jelas terlihat prilaku para pemilik sppg....apanygbada dinhati munpak GEMOY,Negatif
1151,2026-06-25,YouTube,MBG,"Nah kan aneh,",Negatif
1152,2026-06-25,YouTube,MBG,Oooo..mintanya dihentikan selamax kok.,Negatif
1153,2026-06-25,YouTube,MBG,"Mampuss...salah sendiri bikin program ga jelas.. 1 hal yang paling saya ga suka dengan pemerintah ini, sounding semua baik2 saja tapi tiba2 ada kabar ini itu kacau. dan skr pemda mencuat tidak sanggup bayar gaji PPPK.",Negatif
1154,2026-06-25,YouTube,MBG,"Ya SPPG tetep aja masak jual diluaran sana masakannya, itulah resiko jadi pengusaha, pasti takut ga ada yang beli ya Boss,,karena Citra Keracunan sudah melekat di masyarakat",Negatif
1155,2026-06-24,YouTube,MBG,"Ratusan triliun untuk kesejahteraan SPPG,, di ambil dari ratusan triliun untuk kesejahteraan guru, kesehatan, infrastruktur dll",Netral
1156,2026-06-24,YouTube,MBG,"Otak isi rugi ,MBG bubar , rugi , selamanya",Negatif
1157,2026-06-24,YouTube,MBG,"pak prabowo tolong dong bantulah para koruptor. 
kalo MBG libur koruptor pada gak menghasilkan🎉🎉😂",Negatif
1158,2026-06-24,YouTube,MBG,Semoga tutup selamanya aamiin🤲,Negatif
1159,2026-06-24,YouTube,MBG,"Ya jelas rugilah pengusaha , gajian bulanan ke karyawan , masa karyawan ga kerja tapi pengusaha harus tetep ngasih gaji 😂",Negatif
1160,2026-06-24,YouTube,MBG,Yang lapar rakyat atau pengusaha?,Negatif
1161,2026-06-24,YouTube,MBG,"RUGI APA ????????????
ORANG OPERASIONAL DIBAYARIN SEMUA DARI PAJAK",Negatif
1162,2026-06-24,YouTube,MBG,"Pengusaha MBG maksa...
Hey, itu duit rakyat kok ikut ngatur sih?",Negatif
1163,2026-06-24,YouTube,MBG,Semoga MBG ttup selamanya,Negatif
1164,2026-06-24,YouTube,MBG,"kok merugi ya? MBG program pemerintah bukan swasta kan? kan harusnya pemerintah sudah mengkaji termasuk hari libur sekolah, masa iya pemerintah ga mikir kesitu? apa perlu kena kritisi mahasiswa lagi? sebenarnya pemerintah berpendidikan ato ga sih? pantes dana pendidikan turun terus malah dialokasi ke yang lain, eh lupa, DPR banyak ga punya ijazah :') sungguh sedihnya jadi WNI",Negatif
1165,2026-06-24,YouTube,MBG,Mantaaap MBG harus dilanjutkan,Negatif
1166,2026-06-24,YouTube,MBG,"Sudahlah jangan terlalu rakus.. Nyari uang jgn segitunya.. sudah dapat proyek MBG ya kerjakan sebaik mungkin dan dengan benar. Kalau rugi berarti ada yg salah dgn manajemen kalian.

Jangan malah protes sana sini, rugilah, inilah itulah, buat orang orang jadi makin eneg sama MBG 🤬",Negatif
1167,2026-06-25,YouTube,MBG,Betullll👍👍,Positif
1168,2026-06-24,YouTube,MBG,setjjuuuuuuu,Positif
1169,2026-06-25,YouTube,MBG,Amiiinnnnn,Positif
1170,2026-06-25,YouTube,MBG,Harap kita gitu,Negatif
1171,2026-06-24,YouTube,MBG,mereka bukan pengusaha... serakah aja,Negatif
1172,2026-06-24,YouTube,MBG,Program koq triliun2 tp g jelas,Negatif
1173,2026-06-24,YouTube,MBG,Nggak usah heran klo nanti pajak bakal aneh2 lagi nyari mangsa. Negaranya lagi butuh duit buat mbg.,Negatif
1174,2026-06-24,YouTube,MBG,gpp gak libur dapur MBG selama liburan sekolah dgn syarat pakai modal duit pengusaha pribadi jgn pakai anggaran negara jgn ngambil untung terus😂😂😂😂,Negatif
1175,2026-06-24,YouTube,MBG,"asal jngn pajak digedein terus ja,cape w , pajak makin gede, gaji w dpotong dulu, THR yg cuma stahun skali dpotong juga,dan potongan nya gede bngt pula,,

yg pada dukung MBG,jgn terima kasih ke Prabowo,terima kasih nya ke rakyat,,
tu MBG bukan dari duit Prabowo,tp dari duit rakyat,dari pajak rakyat kelas menengah dan ke atas yg pajaknya makij gede,,yy gajinya dpotong terus dan cicilan makin gede terus,, keadaan orang beda beda,,bagi w, potongan pajak yy gede gitu tiap bulan,kalo kecil bisa bntu bnget w karena keadaan w yy gk enak ini,

JDI RAKYAT KECIL JGN KEBANYAKAN DEMO DAN TERIAK TERIAK DI MEDSOS , DUIT LU GK DIAMBIL, LU DAPAT SUBSIDI MULU,,AMBIL RUMAH DPT KPR SUBSIDI, MAKIN LAMA BISA BELI MOBIL,

JGN MERASA UDAH PALING MENDERITA JA",Positif
1176,2026-06-24,YouTube,MBG,Kalau libur MBG nya dikasihkan saja ke driver ojol dijalanan ...driver ojol banyak yang butuh makan gratis...apalagi Jumat berkah...banyak ojol yang berangkat kerja belum makan,Positif
1177,2026-06-24,YouTube,MBG,jadi yang butuh mbg siapa ya?,Negatif
1178,2026-06-24,YouTube,MBG,Dari pada pengusaha sppg jadi miskin. Lebih baik kasih saja anggaran semua mereka. Indonesian sistem ekonomi nya Hanya 2. Kaya tambah kaya miskin tetap miskin,Negatif
1179,2026-06-24,YouTube,MBG,Aturan seenak jidat,Negatif
1180,2026-06-24,YouTube,MBG,"Objek nya kan para peserta didik
Kalau sistem belajar mengajar
Libur
Otomatis Libur dong, Dapur nya
Sudah wajar
Normal
Kalau....... Pemilik SP p6
M4R4H
Kesan nya malah
LUCU
Koc  4K",Negatif
1181,2026-06-24,YouTube,MBG,"Libur sebetulnya tidak rugi, hanya tidak ada pemasukan, kan sebelumnya sudah untung, dapat 6 juta sehari, dan juga mengurangi harga makanan.",Positif
1182,2026-06-24,YouTube,MBG,Ya pengusaha😂😂,Negatif
1183,2026-06-25,YouTube,MBG,"​ @ssssttt3526 kocak kan
Jadi ini bukan ingin mengurangi stunting tapi malah pengen cuan",Negatif
1184,2026-06-26,YouTube,MBG,"saya petani, dan saya merasakan dampaknya Swasembada Pangan, MBG, Koperasi Merah Putih..
dulu kami jual ke tengkulak hancur2an harga, semenjak ad MBG harga bagus dan transparan..
bayangkan aj gabah 2023 dihargai tengkulak 3rb-4rb.. sekarang jual ke bulog 6rb-6,5rb..
memang banyak penyimpangan dalam pelaksanaan MBG tapi jangan Programnya yg distop, tindak tegas itu yg korup..",Positif
1185,2026-06-26,YouTube,MBG,MENDENGAR LAGI  MBG dihentikan  preeet.😅😅😮,Negatif
1186,2026-06-26,YouTube,MBG,"Luar biasa Prestasi Prabowo Gibran 😅

Indonesia Maju

Maju Kemiskinan nya
Maju Sulit nya
Maju Korupsi nya
Maju MBG nya
Maju Koperasi 🇮🇩
Maju Harga Sembako

Turunkan Prabowo Gibran
Adili Listyo Sigit
Reformasi KPK
Audit Adili Pejabat2 Negara


KDM Wajib Presiden RI❤🎉",Positif
1187,2026-06-26,YouTube,MBG,Hahaha MEREKA KEPANASAN... saat di sentil pak wowo.... DPR DPD DPRD buat apa kalo tidak mensejahterakan RAKYAT??!!! wkwkwkw kalian aja BUBARKAN.... ocah aceh ocah aceh   mau merdeka mereka silahkan!!! Gabung sana sama singapore sekalian.... Biar jelas WAR nya.... Kasian singapur se kecamatan butuh bantuan noh wkwkwkw,Negatif
1188,2026-06-26,YouTube,MBG,D kelola sekolah saja,Negatif
1189,2026-06-26,YouTube,MBG,MBG mutlak harus ada kalau negara ini mau berdaulat ✊️,Netral
1190,2026-06-26,YouTube,MBG,"Bagaimana dengan bansos, blt, kip apa sudah tepat sasaran selama 10 tahun siapa yang diuntungkan dan itu progran jokowi kenapa masih ada di pemerintahan prabowo??? Apa dampak bansis, blt , kip selama 10 tahun mengapa dpd tidak evaluasi dan hentikan bansos, blt, kip toh jokowi bukan presiden yang saat ini sudah di riset 99%palsu. Kenapa anda tidak cek sekarang dari presiden, wapres dpr, dpd dan fraksi hingga kepala daerah dan desa di cek ijazah mereka asli dgn kuliah offline atau palsu dgn kuliah online atau bayar. Jangan program presiden kalian politisasi tapi pula kenapa bansos masih ada sekarang???",Negatif
